1	131930	09:00	12:00	반차	2019-07-01	2019-07
2	131930	09:00	18:00	퇴근	2019-07-02	2019-07
3	131930	09:00	18:00	퇴근	2019-07-03	2019-07
4	131930	09:10	18:00	지각	2019-07-04	2019-07
5	131930	09:00	18:00	퇴근	2019-07-05	2019-07
6	131930	09:00	20:00	초과근무	2019-07-06	2019-07
7	131930	09:00	18:00	퇴근	2019-07-07	2019-07
8	131930	09:00	18:00	퇴근	2019-07-08	2019-07
9	131930	09:11	18:00	지각	2019-07-09	2019-07
10	131930	09:00	19:00	초과근무	2019-07-10	2019-07

11	131930	09:00	20:00	초과근무	2019-07-11	2019-07
12	131930	09:00	18:00	퇴근	2019-07-12	2019-07
13	131930	09:00	18:00	퇴근	2019-07-13	2019-07
14	131930	09:10	18:00	지각	2019-07-14	2019-07
15	131930	09:00	18:00	퇴근	2019-07-15	2019-07
16	131930	09:00	20:00	초과근무	2019-07-16	2019-07
17	131930	09:00	18:00	퇴근	2019-07-17	2019-07
18	131930	09:00	20:00	초과근무	2019-07-18	2019-07
19	131930	09:15	12:00	초과근무	2019-07-19	2019-07
20	131930	09:00	18:00	퇴근	2019-07-20	2019-07

21	131930	09:00	20:00	초과근무	2019-07-21	2019-07
22	131930	09:00	18:00	퇴근	2019-07-22	2019-07
23	131930	09:00	18:00	퇴근	2019-07-23	2019-07
24	131930	09:10	18:00	지각	2019-07-24	2019-07
25	131930	09:00	18:00	퇴근	2019-07-25	2019-07
26	131930	09:00	18:00	퇴근	2019-07-26	2019-07
27	131930	09:00	18:00	퇴근	2019-07-27	2019-07
28	131930	09:00	18:00	퇴근	2019-07-28	2019-07
29	131930	09:11	18:00	지각	2019-07-29	2019-07
30	131930	09:50	18:30	지각	2019-07-30	2019-07




31	131930	09:00	18:00	퇴근	2020-07-01	2020-07
32	131930	09:00	18:00	퇴근	2020-07-02	2020-07
33	131930	09:00	18:00	퇴근	2020-07-03	2020-07
34	131930	09:10	18:00	지각	2020-07-04	2020-07
35	131930	09:00	15:00	반차	2020-07-05	2020-07
36	131930	09:00	18:00	퇴근	2020-07-06	2020-07
37	131930	09:00	18:00	퇴근	2020-07-07	2020-07
38	131930	09:00	18:00	퇴근	2020-07-08	2020-07
39	131930	09:11	18:00	지각	2020-07-09	2020-07
40	131930	09:00	19:00	초과근무	2020-07-10	2020-07

41	131930	09:00	18:00	퇴근	2020-07-11	2020-07
42	131930	09:00	18:00	퇴근	2020-07-12	2020-07
43	131930	09:00	18:00	퇴근	2020-07-13	2020-07
44	131930	09:00	19:00	초과근무	2020-07-14	2020-07
45	131930	09:00	18:00	퇴근	2020-07-15	2020-07
46	131930	09:10	18:00	지각	2020-07-16	2020-07
47	131930	09:00	18:00	퇴근	2020-07-17	2020-07
48	131930	09:00	12:00	반차	2020-07-18	2020-07
49	131930	09:00	18:00	퇴근	2020-07-19	2020-07
50	131930	09:00	20:00	초과근무	2020-07-20	2020-07

51	131930	09:00	19:00	초과근무	2020-07-21	2020-07
52	131930	09:00	18:00	퇴근	2020-07-22	2020-07
53	131930	09:00	18:00	퇴근	2020-07-23	2020-07
54	131930	09:00	19:00	초과근무	2020-07-24	2020-07
55	131930	09:00	18:00	퇴근	2020-07-25	2020-07
56	131930	09:10	18:00	지각	2020-07-26	2020-07
57	131930	09:00	18:00	퇴근	2020-07-27	2020-07
58	131930	09:00	18:00	퇴근	2020-07-28	2020-07
59	131930	09:00	18:00	퇴근	2020-07-29	2020-07
60	131930	09:10	18:00	지각	2020-07-30	2020-07



61	131930	09:00	18:30	초과근무	2020-08-01	2020-08
62	131930	09:00	18:00	퇴근	2020-08-02	2020-08
63	131930	09:00	18:00	퇴근	2020-08-03	2020-08
64	131930	09:10	18:00	지각	2020-08-04	2020-08
65	131930	09:00	18:00	퇴근	2020-08-05	2020-08
66	131930	09:00	18:00	퇴근	2020-08-06	2020-08
67	131930	09:00	18:00	퇴근	2020-08-07	2020-08
68	131930	09:00	18:30	초과근무	2020-08-08	2020-08
69	131930	09:00	18:45	초과근무	2020-08-09	2020-08
70	131930	09:00	19:00	초과근무	2020-08-10	2020-08

71	131930	09:00	18:00	퇴근	2020-08-11	2020-08
72	131930	09:20	18:00	지각	2020-08-12	2020-08
73	131930	09:00	18:00	퇴근	2020-08-13	2020-08
74	131930	09:00	19:00	초과근무	2020-08-14	2020-08
75	131930	09:00	18:00	퇴근	2020-08-15	2020-08
76	131930	09:10	18:00	지각	2020-08-16	2020-08
77	131930	09:00	18:00	퇴근	2020-08-17	2020-08
78	131930	09:00	12:00	반차	2020-08-18	2020-08

